Ano,Partido,Nome,Etnia,Pais,Continente,Estado,Categoria,Winner
2001,Republican,Tom Wilkinson,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
2001,Republican,Jim Broadbent,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,1
2001,Republican,Ethan Hawke,White,USA,North America,Texas,ACTOR IN A SUPPORTING ROLE,0
2001,Republican,Ben Kingsley,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
2001,Republican,Ian McKellen,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
2001,Republican,Jon Voight,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2001,Republican,Halle Berry,Black,USA,North America,Ohio,ACTRESS IN A LEADING ROLE,1
2001,Republican,Judi Dench,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2001,Republican,Nicole Kidman,White,USA,North America,Hawaii,ACTRESS IN A LEADING ROLE,0
2001,Republican,Sissy Spacek,White,USA,North America,Texas,ACTRESS IN A LEADING ROLE,0
2001,Republican,Renée Zellweger,White,USA,North America,Texas,ACTRESS IN A LEADING ROLE,0
2001,Republican,Jennifer Connelly,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,1
2001,Republican,Helen Mirren,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2001,Republican,Maggie Smith,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2001,Republican,Marisa Tomei,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
2001,Republican,Kate Winslet,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2002,Republican,Adrien Brody,White,England,Europe,New Yok,ACTOR IN A LEADING ROLE,1
2002,Republican,Nicolas Cage,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2002,Republican,Michael Caine,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
2002,Republican,Daniel Day-Lewis,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
2002,Republican,Jack Nicholson,White,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,0
2002,Republican,Chris Cooper,White,USA,North America,Missouri,ACTOR IN A SUPPORTING ROLE,1
2002,Republican,Ed Harris,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,0
2002,Republican,Paul Newman,White,USA,North America,Ohio,ACTOR IN A SUPPORTING ROLE,0
2002,Republican,John C. Reilly,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,0
2002,Republican,Christopher Walken,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2002,Republican,Salma Hayek,Hispanic,Mexico,South America,0,ACTRESS IN A LEADING ROLE,0
2002,Republican,Nicole Kidman,White,USA,North America,Hawaii,ACTRESS IN A LEADING ROLE,1
2002,Republican,Diane Lane,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
2002,Republican,Julianne Moore,White,USA,North America,North Carolina,ACTRESS IN A LEADING ROLE,0
2002,Republican,Renée Zellweger,White,USA,North America,Texas,ACTRESS IN A LEADING ROLE,0
2002,Republican,Kathy Bates,White,USA,North America,Tennessee,ACTRESS IN A SUPPORTING ROLE,0
2002,Republican,Julianne Moore,White,USA,North America,North Carolina,ACTRESS IN A SUPPORTING ROLE,0
2002,Republican,Queen Latifah,Black,USA,North America,New Jersey,ACTRESS IN A SUPPORTING ROLE,0
2002,Republican,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A SUPPORTING ROLE,0
2002,Republican,Catherine Zeta-Jones,Wales,Wales,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
2003,Republican,Johnny Depp,White,USA,North America,Kentucky,ACTOR IN A LEADING ROLE,0
2003,Republican,Ben Kingsley,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
2003,Republican,Jude Law,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
2003,Republican,Bill Murray,White,USA,North America,Illinois,ACTOR IN A LEADING ROLE,0
2003,Republican,Sean Penn,White,USA,North America,California,ACTOR IN A LEADING ROLE,1
2003,Republican,Alec Baldwin,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
2003,Republican,Benicio Del Toro,Hispanic,Puerto Rico,South America,0,ACTOR IN A SUPPORTING ROLE,0
2003,Republican,Djimon Hounsou,African,Benin,Africa,0,ACTOR IN A SUPPORTING ROLE,0
2003,Republican,Tim Robbins,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,1
2003,Republican,Ken Watanabe,Asian,Japan,Asia,0,ACTOR IN A SUPPORTING ROLE,0
2003,Republican,Keisha Castle-Hughes,White,Australia,Oceania,0,ACTRESS IN A LEADING ROLE,0
2003,Republican,Diane Keaton,White,USA,North America,California,ACTRESS IN A LEADING ROLE,0
2003,Republican,Samantha Morton,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2003,Republican,Charlize Theron,White,South Africa,Africa,0,ACTRESS IN A LEADING ROLE,1
2003,Republican,Naomi Watts,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2003,Republican,Shohreh Aghdashloo,Asian,Iran,Asia,0,ACTRESS IN A SUPPORTING ROLE,0
2003,Republican,Patricia Clarkson,White,USA,North America,Louisiana,ACTRESS IN A SUPPORTING ROLE,0
2003,Republican,Marcia Gay Harden,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
2003,Republican,Holly Hunter,White,USA,North America,Georgia,ACTRESS IN A SUPPORTING ROLE,0
2003,Republican,Renée Zellweger,White,USA,North America,Texas,ACTRESS IN A SUPPORTING ROLE,1
2004,Republican,Don Cheadle,Black,USA,North America,Missouri,ACTOR IN A LEADING ROLE,0
2004,Republican,Johnny Depp,White,USA,North America,Kentucky,ACTOR IN A LEADING ROLE,0
2004,Republican,Leonardo DiCaprio,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2004,Republican,Clint Eastwood,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2004,Republican,Jamie Foxx,Black,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,1
2004,Republican,Alan Alda,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2004,Republican,Thomas Haden Church,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
2004,Republican,Jamie Foxx,Black,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,0
2004,Republican,Morgan Freeman,Black,USA,North America,Tennessee,ACTOR IN A SUPPORTING ROLE,1
2004,Republican,Clive Owen,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
2004,Republican,Annette Bening,White,USA,North America,Kansas,ACTRESS IN A LEADING ROLE,0
2004,Republican,Catalina Sandino Moreno,Hispanic,Colombia,South America,0,ACTRESS IN A LEADING ROLE,0
2004,Republican,Imelda Staunton,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2004,Republican,Hilary Swank,White,USA,North America,Nebraska,ACTRESS IN A LEADING ROLE,1
2004,Republican,Kate Winslet,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2004,Republican,Cate Blanchett,White,Australia,Oceania,0,ACTRESS IN A SUPPORTING ROLE,1
2004,Republican,Laura Linney,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
2004,Republican,Virginia Madsen,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
2004,Republican,Sophie Okonedo,African,England,Africa,0,ACTRESS IN A SUPPORTING ROLE,0
2004,Republican,Natalie Portman,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
2005,Republican,Philip Seymour Hoffman,White,USA,North America,New York,ACTOR IN A LEADING ROLE,1
2005,Republican,Terrence Howard,African,USA,North America,Illinois,ACTOR IN A LEADING ROLE,0
2005,Republican,Heath Ledger,White,Australia,Oceania,0,ACTOR IN A LEADING ROLE,0
2005,Republican,Joaquin Phoenix,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2005,Republican,David Strathairn,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2005,Republican,George Clooney,White,USA,North America,Kentucky,ACTOR IN A SUPPORTING ROLE,1
2005,Republican,Matt Dillon,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2005,Republican,Paul Giamatti,White,USA,North America,Connecticut,ACTOR IN A SUPPORTING ROLE,0
2005,Republican,Jake Gyllenhaal,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
2005,Republican,William Hurt,White,USA,North America,Washington,ACTOR IN A SUPPORTING ROLE,0
2005,Republican,Judi Dench,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2005,Republican,Felicity Huffman,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
2005,Republican,Keira Knightley,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2005,Republican,Charlize Theron,White,South Africa,Africa,0,ACTRESS IN A LEADING ROLE,0
2005,Republican,Reese Witherspoon,White,USA,North America,Louisiana,ACTRESS IN A LEADING ROLE,1
2005,Republican,Amy Adams,White,Italy,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2005,Republican,Catherine Keener,White,USA,North America,Florida,ACTRESS IN A SUPPORTING ROLE,0
2005,Republican,Frances McDormand,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
2005,Republican,Rachel Weisz,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
2005,Republican,Michelle Williams,White,USA,North America,Montana,ACTRESS IN A SUPPORTING ROLE,0
2006,Republican,Leonardo DiCaprio,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2006,Republican,Ryan Gosling,White,Canada,North America,0,ACTOR IN A LEADING ROLE,0
2006,Republican,Peter O'Toole,White,Ireland,Europe,0,ACTOR IN A LEADING ROLE,0
2006,Republican,Will Smith,Black,USA,North America,Pennsylvania,ACTOR IN A LEADING ROLE,0
2006,Republican,Forest Whitaker,Black,USA,North America,Texas,ACTOR IN A LEADING ROLE,1
2006,Republican,Alan Arkin,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,1
2006,Republican,Jackie Earle Haley,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
2006,Republican,Djimon Hounsou,Black,Benin,Africa,0,ACTOR IN A SUPPORTING ROLE,0
2006,Republican,Eddie Murphy,Black,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2006,Republican,Mark Wahlberg,White,USA,North America,Massachusetts,ACTOR IN A SUPPORTING ROLE,0
2006,Republican,Penélope Cruz,Hispanic,Spain,Europe,0,ACTRESS IN A LEADING ROLE,0
2006,Republican,Judi Dench,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2006,Republican,Helen Mirren,White,England,Europe,0,ACTRESS IN A LEADING ROLE,1
2006,Republican,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
2006,Republican,Kate Winslet,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2006,Republican,Adriana Barraza,Hispanic,Mexico,South America,0,ACTRESS IN A SUPPORTING ROLE,0
2006,Republican,Cate Blanchett,White,Australia,Oceania,0,ACTRESS IN A SUPPORTING ROLE,0
2006,Republican,Abigail Breslin,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
2006,Republican,Jennifer Hudson,Black,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,1
2006,Republican,Rinko Kikuchi,Asian,Japan,Asia,0,ACTRESS IN A SUPPORTING ROLE,0
2007,Republican,George Clooney,White,USA,North America,Kentucky,ACTOR IN A LEADING ROLE,0
2007,Republican,Daniel Day-Lewis,White,England,Europe,0,ACTOR IN A LEADING ROLE,1
2007,Republican,Johnny Depp,White,USA,North America,Kentucky,ACTOR IN A LEADING ROLE,0
2007,Republican,Tommy Lee Jones,White,USA,North America,Texas,ACTOR IN A LEADING ROLE,0
2007,Republican,Viggo Mortensen,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
2007,Republican,Casey Affleck,White,USA,North America,Massachusetts,ACTOR IN A SUPPORTING ROLE,0
2007,Republican,Javier Bardem,Hispanic,Spain,Europe,0,ACTOR IN A SUPPORTING ROLE,1
2007,Republican,Philip Seymour Hoffman,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2007,Republican,Hal Holbrook,White,USA,North America,Ohio,ACTOR IN A SUPPORTING ROLE,0
2007,Republican,Tom Wilkinson,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
2007,Republican,Cate Blanchett,White,Australia,Oceania,0,ACTRESS IN A LEADING ROLE,0
2007,Republican,Julie Christie,White,India,Asia,0,ACTRESS IN A LEADING ROLE,0
2007,Republican,Marion Cotillard,White,France,Europe,0,ACTRESS IN A LEADING ROLE,1
2007,Republican,Laura Linney,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
2007,Republican,Ellen Page,White,Canada,North America,0,ACTRESS IN A LEADING ROLE,0
2007,Republican,Cate Blanchett,White,Australia,Oceania,0,ACTRESS IN A SUPPORTING ROLE,0
2007,Republican,Ruby Dee,Black,USA,North America,Ohio,ACTRESS IN A SUPPORTING ROLE,0
2007,Republican,Saoirse Ronan,White,Ireland,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2007,Republican,Amy Ryan,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
2007,Republican,Tilda Swinton,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
2008,Republican,Richard Jenkins,White,USA,North America,Illinois,ACTOR IN A LEADING ROLE,0
2008,Republican,Frank Langella,White,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,0
2008,Republican,Sean Penn,White,USA,North America,California,ACTOR IN A LEADING ROLE,1
2008,Republican,Brad Pitt,White,USA,North America,Oklahoma,ACTOR IN A LEADING ROLE,0
2008,Republican,Mickey Rourke,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
2008,Republican,Josh Brolin,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
2008,Republican,Robert Downey Jr.,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2008,Republican,Philip Seymour Hoffman,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2008,Republican,Heath Ledger,White,Australia,Oceania,0,ACTOR IN A SUPPORTING ROLE,1
2008,Republican,Michael Shannon,White,USA,North America,Kentucky,ACTOR IN A SUPPORTING ROLE,0
2008,Republican,Anne Hathaway,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
2008,Republican,Angelina Jolie,White,USA,North America,California,ACTRESS IN A LEADING ROLE,0
2008,Republican,Melissa Leo,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
2008,Republican,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
2008,Republican,Kate Winslet,White,England,Europe,0,ACTRESS IN A LEADING ROLE,1
2008,Republican,Amy Adams,White,Italy,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2008,Republican,Penélope Cruz,Hispanic,Spain,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
2008,Republican,Viola Davis,Black,USA,North America,South Carolina,ACTRESS IN A SUPPORTING ROLE,0
2008,Republican,Taraji P. Henson,Black,USA,North America,Washington,ACTRESS IN A SUPPORTING ROLE,0
2008,Republican,Marisa Tomei,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
2009,Democratic,Jeff Bridges,White,USA,North America,California,ACTOR IN A LEADING ROLE,1
2009,Democratic,George Clooney,White,USA,North America,Kentucky,ACTOR IN A LEADING ROLE,0
2009,Democratic,Colin Firth,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
2009,Democratic,Morgan Freeman,Black,USA,North America,Tennessee,ACTOR IN A LEADING ROLE,0
2009,Democratic,Jeremy Renner,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2009,Democratic,Matt Damon,White,USA,North America,Massachusetts,ACTOR IN A SUPPORTING ROLE,0
2009,Democratic,Woody Harrelson,White,USA,North America,Texas,ACTOR IN A SUPPORTING ROLE,0
2009,Democratic,Christopher Plummer,White,Canada,North America,0,ACTOR IN A SUPPORTING ROLE,0
2009,Democratic,Stanley Tucci,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2009,Democratic,Christoph Waltz,White,Austria,Europe,0,ACTOR IN A SUPPORTING ROLE,1
2009,Democratic,Sandra Bullock,White,USA,North America,Louisiana,ACTRESS IN A LEADING ROLE,1
2009,Democratic,Helen Mirren,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2009,Democratic,Carey Mulligan,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2009,Democratic,Gabourey Sidibe,Black,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
2009,Democratic,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
2009,Democratic,Penélope Cruz,Hispanic,Spain,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2009,Democratic,Vera Farmiga,White,USA,North America,New Jersey,ACTRESS IN A SUPPORTING ROLE,0
2009,Democratic,Maggie Gyllenhaal,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
2009,Democratic,Anna Kendrick,White,USA,North America,Maine,ACTRESS IN A SUPPORTING ROLE,0
2009,Democratic,Mo'Nique,White,USA,North America,Maryland,ACTRESS IN A SUPPORTING ROLE,1
2010,Democratic,Javier Bardem,Hispanic,Spain,Europe,0,ACTOR IN A LEADING ROLE,0
2010,Democratic,Jeff Bridges,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2010,Democratic,Jesse Eisenberg,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
2010,Democratic,Colin Firth,White,England,Europe,0,ACTOR IN A LEADING ROLE,1
2010,Democratic,James Franco,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2010,Democratic,Christian Bale,White,Wales,Europe,0,ACTOR IN A SUPPORTING ROLE,1
2010,Democratic,John Hawkes,White,USA,North America,Texas,ACTOR IN A SUPPORTING ROLE,0
2010,Democratic,Jeremy Renner,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
2010,Democratic,Mark Ruffalo,White,USA,North America,Wisconsin,ACTOR IN A SUPPORTING ROLE,0
2010,Democratic,Geoffrey Rush,White,Australia,Oceania,0,ACTOR IN A SUPPORTING ROLE,0
2010,Democratic,Annette Bening,White,USA,North America,Kansas,ACTRESS IN A LEADING ROLE,0
2010,Democratic,Nicole Kidman,White,USA,North America,Hawaii,ACTRESS IN A LEADING ROLE,0
2010,Democratic,Jennifer Lawrence,White,USA,North America,Kentucky,ACTRESS IN A LEADING ROLE,0
2010,Democratic,Natalie Portman,White,USA,North America,California,ACTRESS IN A LEADING ROLE,1
2010,Democratic,Michelle Williams,White,USA,North America,Montana,ACTRESS IN A LEADING ROLE,0
2010,Democratic,Amy Adams,White,Italy,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2010,Democratic,Helena Bonham Carter,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2010,Democratic,Melissa Leo,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,1
2010,Democratic,Hailee Steinfeld,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
2010,Democratic,Jacki Weaver,White,Australia,Oceania,0,ACTRESS IN A SUPPORTING ROLE,0
2011,Democratic,Demián Bichir,Hispanic,Mexico,South America,0,ACTOR IN A LEADING ROLE,0
2011,Democratic,George Clooney,White,USA,North America,Kentucky,ACTOR IN A LEADING ROLE,0
2011,Democratic,Jean Dujardin,White,France,Europe,0,ACTOR IN A LEADING ROLE,1
2011,Democratic,Gary Oldman,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
2011,Democratic,Brad Pitt,White,USA,North America,Oklahoma,ACTOR IN A LEADING ROLE,0
2011,Democratic,Kenneth Branagh,White,Ireland,Europe,0,ACTOR IN A SUPPORTING ROLE,0
2011,Democratic,Jonah Hill,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
2011,Democratic,Nick Nolte,White,USA,North America,Nebraska,ACTOR IN A SUPPORTING ROLE,0
2011,Democratic,Christopher Plummer,White,Canada,North America,0,ACTOR IN A SUPPORTING ROLE,1
2011,Democratic,Max von Sydow,White,France,Europe,0,ACTOR IN A SUPPORTING ROLE,0
2011,Democratic,Glenn Close,White,USA,North America,Connecticut,ACTRESS IN A LEADING ROLE,0
2011,Democratic,Viola Davis,Black,USA,North America,South Carolina,ACTRESS IN A LEADING ROLE,0
2011,Democratic,Rooney Mara,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
2011,Democratic,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,1
2011,Democratic,Michelle Williams,White,USA,North America,Montana,ACTRESS IN A LEADING ROLE,0
2011,Democratic,Bérénice Bejo,Hispanic,Argentina,South America,0,ACTRESS IN A SUPPORTING ROLE,0
2011,Democratic,Jessica Chastain,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
2011,Democratic,Melissa McCarthy,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
2011,Democratic,Janet McTeer,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2011,Democratic,Octavia Spencer,Black,USA,North America,Alabama,ACTRESS IN A SUPPORTING ROLE,1
2012,Democratic,Bradley Cooper,White,USA,North America,Pennsylvania,ACTOR IN A LEADING ROLE,0
2012,Democratic,Daniel Day-Lewis,White,England,Europe,0,ACTOR IN A LEADING ROLE,1
2012,Democratic,Hugh Jackman,White,Australia,Oceania,0,ACTOR IN A LEADING ROLE,0
2012,Democratic,Joaquin Phoenix,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2012,Democratic,Denzel Washington,Black,USA,North America,New York,ACTOR IN A LEADING ROLE,0
2012,Democratic,Alan Arkin,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2012,Democratic,Robert De Niro,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2012,Democratic,Philip Seymour Hoffman,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
2012,Democratic,Tommy Lee Jones,White,USA,North America,Texas,ACTOR IN A SUPPORTING ROLE,0
2012,Democratic,Christoph Waltz,White,Austria,Europe,0,ACTOR IN A SUPPORTING ROLE,1
2012,Democratic,Jessica Chastain,White,USA,North America,California,ACTRESS IN A LEADING ROLE,0
2012,Democratic,Jennifer Lawrence,White,USA,North America,Kentucky,ACTRESS IN A LEADING ROLE,1
2012,Democratic,Emmanuelle Riva,White,France,Europe,0,ACTRESS IN A LEADING ROLE,0
2012,Democratic,Quvenzhané Wallis,Black,USA,North America,Louisiana,ACTRESS IN A LEADING ROLE,0
2012,Democratic,Naomi Watts,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2012,Democratic,Amy Adams,White,Italy,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2012,Democratic,Sally Field,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
2012,Democratic,Anne Hathaway,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,1
2012,Democratic,Helen Hunt,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
2012,Democratic,Jacki Weaver,White,Australia,Oceania,0,ACTRESS IN A SUPPORTING ROLE,0
2013,Democratic,Christian Bale,White,Wales,Europe,0,ACTOR IN A LEADING ROLE,0
2013,Democratic,Bruce Dern,White,USA,North America,Illinois,ACTOR IN A LEADING ROLE,0
2013,Democratic,Leonardo DiCaprio,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2013,Democratic,Chiwetel Ejiofor,Black,England,Europe,0,ACTOR IN A LEADING ROLE,0
2013,Democratic,Matthew McConaughey,White,USA,North America,Texas,ACTOR IN A LEADING ROLE,1
2013,Democratic,Barkhad Abdi,Black,Somalia,Africa,0,ACTOR IN A SUPPORTING ROLE,0
2013,Democratic,Bradley Cooper,White,USA,North America,Pennsylvania,ACTOR IN A SUPPORTING ROLE,0
2013,Democratic,Michael Fassbender,White,Germany,Europe,0,ACTOR IN A SUPPORTING ROLE,0
2013,Democratic,Jonah Hill,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
2013,Democratic,Jared Leto,White,USA,North America,Louisiana,ACTOR IN A SUPPORTING ROLE,1
2013,Democratic,Amy Adams,White,Italy,Europe,0,ACTRESS IN A LEADING ROLE,0
2013,Democratic,Cate Blanchett,White,Australia,Oceania,0,ACTRESS IN A LEADING ROLE,1
2013,Democratic,Sandra Bullock,White,USA,North America,Louisiana,ACTRESS IN A LEADING ROLE,0
2013,Democratic,Judi Dench,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2013,Democratic,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
2013,Democratic,Sally Hawkins,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2013,Democratic,Jennifer Lawrence,White,USA,North America,Kentucky,ACTRESS IN A SUPPORTING ROLE,0
2013,Democratic,Lupita Nyong'o,African,Mexico,South America,0,ACTRESS IN A SUPPORTING ROLE,1
2013,Democratic,Julia Roberts,White,USA,North America,Georgia,ACTRESS IN A SUPPORTING ROLE,0
2013,Democratic,June Squibb,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
2014,Democratic,Steve Carell,White,USA,North America,Massachusetts,ACTOR IN A LEADING ROLE,0
2014,Democratic,Bradley Cooper,White,USA,North America,Pennsylvania,ACTOR IN A LEADING ROLE,0
2014,Democratic,Benedict Cumberbatch,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
2014,Democratic,Michael Keaton,White,USA,North America,Pennsylvania,ACTOR IN A LEADING ROLE,0
2014,Democratic,Eddie Redmayne,White,England,Europe,0,ACTOR IN A LEADING ROLE,1
2014,Democratic,Robert Duvall,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
2014,Democratic,Ethan Hawke,White,USA,North America,Texas,ACTOR IN A SUPPORTING ROLE,0
2014,Democratic,Edward Norton,White,USA,North America,Massachusetts,ACTOR IN A SUPPORTING ROLE,0
2014,Democratic,Mark Ruffalo,White,USA,North America,Wisconsin,ACTOR IN A SUPPORTING ROLE,0
2014,Democratic,J.K. Simmons,White,USA,North America,Michigan,ACTOR IN A SUPPORTING ROLE,1
2014,Democratic,Marion Cotillard,White,France,Europe,0,ACTRESS IN A LEADING ROLE,0
2014,Democratic,Felicity Jones,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2014,Democratic,Julianne Moore,White,USA,North America,North Carolina,ACTRESS IN A LEADING ROLE,1
2014,Democratic,Rosamund Pike,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
2014,Democratic,Reese Witherspoon,White,USA,North America,Louisiana,ACTRESS IN A LEADING ROLE,0
2014,Democratic,Patricia Arquette,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,1
2014,Democratic,Laura Dern,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
2014,Democratic,Keira Knightley,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
2014,Democratic,Emma Stone,White,USA,North America,Arizona,ACTRESS IN A SUPPORTING ROLE,0
2014,Democratic,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A SUPPORTING ROLE,0
2015,Democratic,Bryan Cranston,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
2015,Democratic,Matt Damon,White,USA,North America,Massachusetts,ACTOR IN A LEADING ROLE,0
2015,Democratic,Leonardo DiCaprio,White,USA,North America,California,ACTOR IN A LEADING ROLE,1
2015,Democratic,Michael Fassbender,White,Germany,Europe,0,ACTOR IN A LEADING ROLE,0
2015,Democratic,Eddie Redmayne,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
2015,Democratic,Christian Bale,White,Wales,Europe,0,ACTOR IN A SUPPORTING ROLE,0
